age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
55,entrepreneur,married,professional.course,no,no,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5
40,blue-collar,single,basic.9y,no,,,cellular,nov,wed,4,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
32,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
48,admin.,divorced,university.degree,no,no,no,cellular,may,mon,5,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1
32,technician,single,high.school,no,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
45,admin.,married,university.degree,no,yes,no,cellular,aug,wed,5,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
39,blue-collar,married,basic.4y,no,no,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
51,management,married,university.degree,no,yes,no,cellular,may,mon,2,999,4,failure,-1.8,93.876,-40.0,0.697,5008.7
44,blue-collar,single,basic.6y,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1
33,technician,married,professional.course,,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
42,blue-collar,married,basic.4y,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
38,blue-collar,married,basic.4y,,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
52,self-employed,married,basic.4y,,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
52,blue-collar,married,basic.4y,,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
31,blue-collar,married,basic.9y,,no,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
36,technician,married,professional.course,no,yes,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
66,retired,married,basic.4y,no,yes,yes,telephone,aug,wed,3,999,3,failure,-2.9,92.201,-31.4,0.854,5076.2
41,technician,divorced,professional.course,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
37,technician,divorced,professional.course,no,yes,yes,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
53,retired,divorced,professional.course,no,no,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
26,admin.,single,university.degree,no,,,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1
36,admin.,single,high.school,no,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
34,management,single,university.degree,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1
24,admin.,single,university.degree,no,no,no,cellular,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2
55,entrepreneur,married,university.degree,no,no,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
49,admin.,single,university.degree,no,no,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1
55,blue-collar,married,professional.course,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
36,services,divorced,high.school,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
29,blue-collar,single,basic.4y,,yes,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1
34,services,single,high.school,no,no,no,telephone,jun,tue,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
31,admin.,married,university.degree,no,no,no,telephone,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
38,unemployed,divorced,university.degree,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
39,blue-collar,married,basic.9y,,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
50,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1
56,housemaid,married,high.school,no,yes,yes,telephone,may,mon,3,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1
56,management,married,professional.course,no,no,no,cellular,nov,mon,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8
34,technician,married,professional.course,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
26,blue-collar,single,basic.9y,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
41,admin.,married,high.school,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
45,admin.,married,university.degree,no,no,yes,cellular,nov,wed,1,999,1,failure,-3.4,92.649,-30.1,0.715,5017.5
60,admin.,married,,no,yes,no,cellular,may,wed,1,6,2,success,-1.8,93.876,-40.0,0.682,5008.7
35,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1
57,admin.,married,high.school,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
36,technician,married,professional.course,no,yes,no,cellular,may,wed,1,10,1,success,-1.8,92.893,-46.2,1.334,5099.1
44,admin.,married,basic.4y,,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
34,self-employed,single,high.school,no,yes,no,cellular,nov,tue,4,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
40,admin.,single,professional.course,,no,yes,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
57,technician,married,university.degree,no,no,no,cellular,may,mon,6,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1
32,technician,single,university.degree,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
33,student,married,high.school,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
29,unemployed,married,professional.course,no,yes,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
29,technician,married,university.degree,no,no,no,cellular,jul,thu,23,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
36,blue-collar,married,high.school,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
41,blue-collar,married,basic.4y,,yes,no,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1
48,admin.,married,,,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
23,student,single,high.school,no,no,no,cellular,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2
45,admin.,single,high.school,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1
57,admin.,married,university.degree,no,,,cellular,oct,wed,2,3,2,success,-1.1,94.601,-49.5,0.959,4963.6
50,technician,married,high.school,,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
35,technician,single,,no,no,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1
36,services,married,high.school,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
33,admin.,single,university.degree,no,no,no,cellular,aug,tue,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
42,technician,married,professional.course,no,yes,yes,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
38,retired,single,basic.6y,,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
33,management,single,university.degree,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
28,services,single,,no,no,no,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1
46,technician,divorced,university.degree,,yes,no,telephone,jul,fri,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
32,management,married,university.degree,no,no,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
43,technician,single,professional.course,,yes,no,telephone,jul,wed,7,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
54,management,married,high.school,no,no,no,cellular,aug,wed,3,999,1,failure,-1.7,94.027,-38.3,0.894,4991.6
34,blue-collar,married,basic.9y,,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
54,management,married,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
35,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
28,technician,single,high.school,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
48,technician,divorced,professional.course,no,no,no,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
51,blue-collar,married,basic.9y,,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
37,services,married,high.school,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
47,technician,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
45,admin.,married,high.school,no,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
29,student,single,high.school,no,no,no,cellular,dec,wed,1,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5
27,technician,single,professional.course,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
33,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
48,technician,divorced,professional.course,no,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
32,unemployed,married,basic.9y,no,,,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
32,admin.,single,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
24,student,single,high.school,no,yes,yes,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1
53,admin.,single,university.degree,no,no,yes,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
33,admin.,single,high.school,no,no,no,cellular,may,fri,11,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
56,blue-collar,married,,no,no,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
28,services,married,high.school,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
49,technician,divorced,,no,no,no,cellular,oct,thu,1,999,2,failure,-3.4,92.431,-26.9,0.754,5017.5
32,admin.,single,university.degree,no,no,no,cellular,nov,mon,2,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5
55,technician,,,,no,no,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1
47,management,married,basic.9y,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
56,admin.,single,university.degree,no,no,no,cellular,mar,wed,1,5,1,success,-1.8,93.369,-34.8,0.634,5008.7
34,admin.,single,high.school,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
32,blue-collar,single,high.school,no,yes,yes,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
29,services,single,high.school,no,yes,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
41,services,married,high.school,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
30,admin.,single,university.degree,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
44,self-employed,married,professional.course,no,yes,yes,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
58,blue-collar,married,,no,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
29,admin.,single,university.degree,no,yes,no,cellular,may,wed,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
41,blue-collar,married,basic.4y,no,yes,yes,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
55,housemaid,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
56,services,divorced,high.school,no,no,yes,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1
26,student,single,,no,yes,yes,cellular,sep,thu,1,3,1,success,-3.4,92.379,-29.8,0.809,5017.5
47,entrepreneur,married,university.degree,no,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
47,management,married,basic.9y,no,yes,no,cellular,nov,tue,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5
24,technician,married,,no,yes,no,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
45,blue-collar,married,basic.4y,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
41,admin.,married,high.school,,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
30,admin.,single,university.degree,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
34,management,married,university.degree,no,no,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
44,technician,divorced,professional.course,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
47,services,divorced,high.school,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
29,unemployed,single,high.school,no,no,no,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1
40,blue-collar,divorced,basic.9y,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
31,technician,single,professional.course,no,yes,no,cellular,nov,thu,9,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
64,retired,married,basic.4y,no,,,telephone,dec,wed,8,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5
47,blue-collar,divorced,basic.4y,no,yes,yes,telephone,jun,fri,18,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
37,technician,married,professional.course,,yes,yes,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
35,admin.,married,university.degree,no,yes,no,cellular,jul,wed,2,999,1,failure,-1.7,94.215,-40.3,0.84,4991.6
31,admin.,married,high.school,,yes,yes,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
60,blue-collar,married,basic.4y,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6
32,technician,married,professional.course,no,no,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
25,blue-collar,single,basic.9y,no,no,yes,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
46,blue-collar,married,basic.4y,no,no,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
56,technician,married,high.school,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7
23,services,single,high.school,no,,,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
45,entrepreneur,married,university.degree,,yes,yes,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
31,services,single,high.school,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1
33,admin.,married,high.school,no,yes,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8
30,self-employed,married,professional.course,no,yes,no,cellular,may,tue,5,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
30,management,divorced,high.school,no,no,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
22,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
50,self-employed,married,university.degree,no,no,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
38,admin.,single,high.school,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
44,management,married,university.degree,no,no,no,cellular,sep,wed,1,3,3,success,-1.1,94.199,-37.5,0.88,4963.6
32,entrepreneur,single,university.degree,no,yes,yes,cellular,nov,thu,2,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8
24,admin.,single,basic.9y,no,yes,no,telephone,may,fri,6,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
31,management,married,high.school,no,no,no,telephone,may,fri,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
36,management,divorced,university.degree,no,yes,no,cellular,sep,tue,1,6,1,success,-1.1,94.199,-37.5,0.881,4963.6
36,services,married,high.school,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
30,admin.,married,university.degree,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
44,admin.,married,high.school,no,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
35,technician,single,high.school,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
40,technician,married,professional.course,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
57,retired,single,high.school,no,yes,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
40,admin.,married,high.school,no,yes,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
28,services,single,high.school,no,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
48,admin.,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
36,admin.,married,university.degree,no,yes,yes,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
32,student,married,professional.course,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2
31,technician,single,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
43,admin.,single,high.school,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
30,blue-collar,married,basic.9y,no,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
34,management,single,university.degree,no,no,yes,cellular,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1
32,blue-collar,married,basic.4y,,yes,no,cellular,nov,thu,2,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8
38,technician,married,university.degree,no,yes,yes,cellular,mar,tue,1,999,1,failure,-1.8,92.843,-50.0,1.687,5099.1
48,blue-collar,married,basic.6y,,yes,no,cellular,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
57,blue-collar,married,basic.4y,,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
57,retired,married,,,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
35,technician,married,professional.course,no,yes,yes,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
59,services,divorced,basic.6y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
37,blue-collar,single,basic.6y,,no,no,telephone,jun,thu,8,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
30,technician,single,professional.course,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
47,entrepreneur,married,university.degree,no,no,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
32,blue-collar,married,basic.4y,no,no,no,cellular,apr,thu,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1
32,admin.,single,university.degree,no,no,no,telephone,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
55,admin.,married,high.school,no,no,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
32,technician,single,university.degree,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
42,technician,married,high.school,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1
48,self-employed,married,basic.9y,,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
64,,married,,no,no,no,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2
47,admin.,divorced,high.school,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
35,technician,married,professional.course,no,no,yes,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
48,blue-collar,married,,,yes,yes,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
41,entrepreneur,divorced,university.degree,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
40,management,married,university.degree,no,no,yes,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
49,self-employed,married,university.degree,,yes,yes,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
48,admin.,single,university.degree,no,yes,yes,telephone,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
30,services,single,university.degree,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
46,admin.,married,high.school,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
30,technician,single,university.degree,no,yes,no,cellular,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2
32,blue-collar,married,basic.4y,,no,no,cellular,jul,thu,17,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
31,entrepreneur,married,university.degree,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
35,services,married,basic.9y,no,no,yes,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
42,admin.,divorced,professional.course,no,no,no,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
